"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"13:27:09:133","65628173973474"," 771.265","  29.408"," 3098"," 2900"," 3100"," 3100","  12.249","9848.530","2735.703","  10.598","8547.428","2374.286"," 89","0"," 81"," 90","   0.788"," 633.741"," 176.039","  28.000","  650","  650"
"13:27:09:234","65628444152967"," 771.365","  29.892"," 3100"," 3000"," 3100"," 3100","  12.539","9849.785","2736.051","  10.938","8548.523","2374.590"," 89","0"," 81"," 91","   0.824"," 633.823"," 176.062","  28.000","  650","  650"
"13:27:09:334","65628714435486"," 771.465","  35.608"," 3095"," 2900"," 3100"," 3100","  14.228","9851.209","2736.447","  12.166","8549.741","2374.928"," 87","0"," 81"," 90","   1.112"," 633.934"," 176.093","  28.000","  850","  850"
"13:27:09:434","65628985843203"," 771.566","  26.781"," 3100"," 3000"," 3100"," 3100","  11.928","9852.408","2736.780","  10.325","8550.779","2375.216"," 89","0"," 81"," 90","   0.769"," 634.012"," 176.114","  28.000","  850","  850"
"13:27:09:534","65629256180766"," 771.666","  28.799"," 3099"," 2900"," 3100"," 3100","  12.801","9853.690","2737.136","  10.819","8551.862","2375.517"," 86","0"," 81"," 91","   0.748"," 634.087"," 176.135","  28.000","  850","  850"
"13:27:09:635","65629528965351"," 771.767","  27.808"," 3098"," 2900"," 3100"," 3100","  13.212","9855.025","2737.507","  11.049","8552.978","2375.827"," 88","0"," 81"," 90","   0.831"," 634.171"," 176.158","  28.000","  800","  800"
"13:27:09:735","65629799427753"," 771.867","  27.438"," 3100"," 3000"," 3100"," 3100","  11.676","9856.194","2737.832","  10.138","8553.994","2376.109"," 87","0"," 81"," 90","   0.736"," 634.244"," 176.179","  28.000","  800","  800"
"13:27:09:836","65630070808377"," 771.968","  27.521"," 3100"," 2900"," 3100"," 3100","  11.920","9857.393","2738.165","  10.311","8555.030","2376.397"," 91","0"," 80"," 91","   0.713"," 634.316"," 176.199","  28.000","  800","  800"
"13:27:09:936","65630341057809"," 772.068","  29.943"," 3098"," 2900"," 3100"," 3100","  12.145","9858.608","2738.502","  10.528","8556.084","2376.690"," 90","0"," 80"," 90","   0.797"," 634.396"," 176.221","  28.000","  700","  700"
"13:27:10:037","65630612760144"," 772.168","  28.736"," 3100"," 3000"," 3100"," 3100","  12.347","9859.851","2738.847","  10.728","8557.163","2376.990"," 90","0"," 81"," 90","   0.807"," 634.477"," 176.244","  28.000","  700","  700"
"13:27:10:137","65630883018744"," 772.269","  27.644"," 3100"," 3000"," 3100"," 3100","  11.799","9861.032","2739.175","  10.265","8558.191","2377.275"," 89","0"," 80"," 90","   0.708"," 634.548"," 176.263","  28.000","  700","  700"
"13:27:10:237","65631153475680"," 772.369","  26.603"," 3100"," 3000"," 3100"," 3100","  11.702","9862.204","2739.501","  10.106","8559.203","2377.556"," 87","0"," 81"," 91","   0.684"," 634.616"," 176.282","  28.000","  700","  700"
"13:27:10:338","65631426250836"," 772.470","  39.152"," 3096"," 2900"," 3100"," 3100","  15.021","9863.721","2739.923","  12.723","8560.489","2377.913"," 88","0"," 82"," 90","   1.272"," 634.745"," 176.318","  28.000","  800","  800"
"13:27:10:439","65631699028791"," 772.571","  27.018"," 3100"," 3000"," 3100"," 3100","  11.820","9864.916","2740.254","  10.209","8561.520","2378.200"," 90","0"," 82"," 90","   0.770"," 634.823"," 176.340","  28.000","  800","  800"
