"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"13:44:06:971","68376288564240","  11.763","  26.275"," 3100"," 3000"," 3100"," 3100","  11.154"," 122.023","  33.895","   9.655"," 103.661","  28.795"," 74","0"," 67"," 76","   0.680","   9.795","   2.721","  28.000","  600","  600"
"13:44:07:071","68376558827268","  11.863","  27.508"," 3100"," 3000"," 3100"," 3100","  11.345"," 123.159","  34.211","   9.851"," 104.647","  29.069"," 72","0"," 67"," 76","   0.701","   9.865","   2.740","  28.000","  600","  600"
"13:44:07:172","68376831611853","  11.964","  27.295"," 3100"," 3000"," 3100"," 3100","  11.241"," 124.294","  34.526","   9.758"," 105.632","  29.342"," 75","0"," 68"," 76","   0.709","   9.937","   2.760","  28.000","  600","  600"
"13:44:07:272","68377102071504","  12.064","  32.396"," 3099"," 2900"," 3100"," 3099","  12.461"," 125.542","  34.873","  10.893"," 106.724","  29.645"," 76","0"," 68"," 76","   0.876","  10.025","   2.785","  28.000","  550","  550"
"13:44:07:373","68377374857730","  12.165","  34.579"," 3091"," 2900"," 3100"," 3100","  13.669"," 126.923","  35.257","  11.773"," 107.913","  29.976"," 76","0"," 70"," 77","   1.182","  10.144","   2.818","  28.000","  850","  850"
"13:44:07:474","68377646750067","  12.266","  27.984"," 3100"," 3000"," 3100"," 3100","  11.335"," 128.065","  35.574","   9.853"," 108.905","  30.251"," 77","0"," 69"," 77","   0.701","  10.215","   2.837","  28.000","  850","  850"
"13:44:07:574","68377917195021","  12.366","  27.489"," 3100"," 3000"," 3100"," 3100","  11.383"," 129.205","  35.890","   9.870"," 109.894","  30.526"," 75","0"," 68"," 77","   0.742","  10.289","   2.858","  28.000","  850","  850"
"13:44:07:674","68378187528423","  12.466","  31.107"," 3098"," 2900"," 3100"," 3100","  12.314"," 130.438","  36.233","  10.706"," 110.966","  30.824"," 73","0"," 68"," 77","   0.843","  10.374","   2.882","  28.000","  800","  800"
"13:44:07:774","68378457605955","  12.566","  26.965"," 3100"," 3000"," 3100"," 3100","  11.476"," 131.586","  36.552","   9.926"," 111.959","  31.100"," 74","0"," 68"," 77","   0.742","  10.448","   2.902","  28.000","  800","  800"
"13:44:07:875","68378730306387","  12.667","  28.589"," 3100"," 3000"," 3100"," 3100","  11.382"," 132.735","  36.871","   9.889"," 112.957","  31.377"," 73","0"," 69"," 76","   0.732","  10.522","   2.923","  28.000","  800","  800"
"13:44:07:976","68379000690993","  12.767","  27.202"," 3100"," 3000"," 3100"," 3100","  11.263"," 133.863","  37.184","   9.764"," 113.935","  31.649"," 75","0"," 68"," 76","   0.717","  10.594","   2.943","  28.000","  800","  800"
"13:44:08:076","68379270792954","  12.868","  30.974"," 3100"," 3000"," 3100"," 3100","  12.424"," 135.106","  37.529","  10.808"," 115.016","  31.949"," 77","0"," 68"," 77","   0.895","  10.683","   2.968","  28.000","  550","  550"
"13:44:08:176","68379540900732","  12.968","  27.236"," 3100"," 3000"," 3100"," 3100","  11.299"," 136.236","  37.843","   9.803"," 115.997","  32.221"," 74","0"," 68"," 77","   0.727","  10.756","   2.988","  28.000","  550","  550"
"13:44:08:277","68379813679539","  13.069","  28.261"," 3099"," 2900"," 3100"," 3100","  11.390"," 137.387","  38.163","   9.911"," 116.999","  32.500"," 75","0"," 69"," 77","   0.691","  10.826","   3.007","  28.000","  550","  550"
"13:44:08:377","68380083797232","  13.169","  36.699"," 3096"," 2900"," 3100"," 3100","  13.923"," 138.780","  38.550","  12.046"," 118.204","  32.834"," 73","0"," 69"," 77","   1.173","  10.943","   3.040","  28.000","  850","  850"
"13:44:08:478","68380356560142","  13.270","  28.836"," 3097"," 2900"," 3100"," 3100","  11.845"," 139.977","  38.882","  10.233"," 119.237","  33.122"," 77","0"," 68"," 77","   0.881","  11.032","   3.064","  28.000","  800","  800"
"13:44:08:578","68380626705366","  13.370","  26.624"," 3099"," 2900"," 3100"," 3100","  11.152"," 141.093","  39.192","   9.665"," 120.204","  33.390"," 75","0"," 68"," 77","   0.679","  11.100","   3.083","  28.000","  800","  800"
"13:44:08:678","68380897046937","  13.470","  27.825"," 3100"," 3000"," 3100"," 3100","  11.369"," 142.231","  39.509","   9.884"," 121.194","  33.665"," 74","0"," 69"," 77","   0.685","  11.169","   3.102","  28.000","  800","  800"
"13:44:08:778","68381167147281","  13.570","  29.332"," 3100"," 3000"," 3100"," 3100","  11.516"," 143.383","  39.829","  10.026"," 122.197","  33.944"," 74","0"," 69"," 77","   0.739","  11.242","   3.123","  28.000","  800","  800"
"13:44:08:878","68381437423290","  13.670","  29.105"," 3099"," 2900"," 3100"," 3100","  11.695"," 144.554","  40.154","  10.130"," 123.211","  34.225"," 76","0"," 69"," 77","   0.846","  11.327","   3.146","  28.000","  700","  700"
"13:44:08:979","68381710202526","  13.771","  26.463"," 3100"," 2900"," 3100"," 3100","  11.147"," 145.680","  40.467","   9.655"," 124.187","  34.496"," 73","0"," 69"," 77","   0.680","  11.396","   3.166","  28.000","  700","  700"
"13:44:09:080","68381982979620","  13.872","  27.622"," 3100"," 3000"," 3100"," 3100","  11.282"," 146.820","  40.783","   9.802"," 125.177","  34.771"," 73","0"," 69"," 77","   0.685","  11.465","   3.185","  28.000","  700","  700"
"13:44:09:180","68382253169217","  13.972","  27.040"," 3100"," 3000"," 3100"," 3100","  11.338"," 147.954","  41.098","   9.833"," 126.161","  35.045"," 77","0"," 69"," 77","   0.713","  11.536","   3.205","  28.000","  700","  700"
"13:44:09:280","68382523614978","  14.072","  30.987"," 3097"," 2900"," 3100"," 3100","  12.203"," 149.177","  41.438","  10.630"," 127.226","  35.340"," 75","0"," 69"," 78","   0.877","  11.624","   3.229","  28.000","  600","  600"
"13:44:09:381","68382796397634","  14.173","  34.538"," 3098"," 2900"," 3100"," 3100","  13.703"," 150.561","  41.822","  11.805"," 128.418","  35.672"," 76","0"," 69"," 78","   1.142","  11.740","   3.261","  28.000","  850","  850"
"13:44:09:482","68383066798035","  14.273","  27.906"," 3100"," 3000"," 3100"," 3100","  11.519"," 151.715","  42.143","  10.013"," 129.421","  35.950"," 76","0"," 69"," 77","   0.722","  11.812","   3.281","  28.000","  850","  850"
"13:44:09:582","68383337253294","  14.374","  27.111"," 3099"," 2900"," 3100"," 3100","  11.277"," 152.844","  42.457","   9.783"," 130.401","  36.222"," 77","0"," 69"," 77","   0.728","  11.885","   3.301","  28.000","  850","  850"
"13:44:09:682","68383607316543","  14.474","  30.035"," 3098"," 2900"," 3100"," 3100","  12.295"," 154.074","  42.798","  10.644"," 131.466","  36.518"," 75","0"," 70"," 78","   0.887","  11.974","   3.326","  28.000","  700","  700"
"13:44:09:782","68383877426709","  14.574","  26.773"," 3100"," 3000"," 3100"," 3100","  11.297"," 155.204","  43.112","   9.798"," 132.446","  36.790"," 76","0"," 69"," 78","   0.723","  12.046","   3.346","  28.000","  700","  700"
"13:44:09:882","68384148877746","  14.674","  27.798"," 3099"," 3000"," 3100"," 3100","  11.469"," 156.357","  43.433","   9.967"," 133.448","  37.069"," 73","0"," 70"," 78","   0.711","  12.117","   3.366","  28.000","  700","  700"
"13:44:09:983","68384421652767","  14.775","  26.975"," 3100"," 2900"," 3100"," 3100","  11.381"," 157.507","  43.752","   9.873"," 134.445","  37.346"," 77","0"," 69"," 78","   0.716","  12.190","   3.386","  28.000","  700","  700"
"13:44:10:084","68384692223358","  14.875","  30.927"," 3099"," 2900"," 3100"," 3100","  12.338"," 158.743","  44.095","  10.745"," 135.522","  37.645"," 77","0"," 69"," 77","   0.878","  12.278","   3.410","  28.000","  500","  500"
"13:44:10:184","68384962586496","  14.976","  26.323"," 3100"," 3000"," 3100"," 3100","  11.107"," 159.856","  44.404","   9.609"," 136.484","  37.912"," 76","0"," 69"," 78","   0.727","  12.351","   3.431","  28.000","  500","  500"
"13:44:10:284","68385232637799","  15.076","  27.569"," 3100"," 3000"," 3100"," 3100","  11.411"," 160.997","  44.721","   9.918"," 137.476","  38.188"," 77","0"," 69"," 77","   0.702","  12.421","   3.450","  28.000","  500","  500"
"13:44:10:384","68385503144307","  15.176","  37.654"," 3095"," 2900"," 3100"," 3100","  14.102"," 162.410","  45.114","  12.203"," 138.699","  38.527"," 76","0"," 70"," 78","   1.198","  12.541","   3.484","  28.000","  800","  800"
"13:44:10:485","68385775739076","  15.277","  28.989"," 3098"," 2900"," 3100"," 3100","  11.857"," 163.607","  45.446","  10.267"," 139.735","  38.815"," 77","0"," 70"," 78","   0.858","  12.628","   3.508","  28.000","  800","  800"
"13:44:10:586","68386048511769","  15.378","  26.325"," 3100"," 3000"," 3100"," 3100","  11.226"," 164.741","  45.761","   9.726"," 140.718","  39.088"," 76","0"," 69"," 78","   0.678","  12.696","   3.527","  28.000","  800","  800"
"13:44:10:686","68386318985370","  15.478","  27.717"," 3100"," 3000"," 3100"," 3100","  11.311"," 165.874","  46.076","   9.831"," 141.703","  39.362"," 75","0"," 69"," 78","   0.684","  12.765","   3.546","  28.000","  800","  800"
"13:44:10:786","68386589297397","  15.578","  28.110"," 3100"," 3000"," 3100"," 3100","  11.587"," 167.034","  46.398","  10.033"," 142.707","  39.641"," 74","0"," 70"," 78","   0.771","  12.842","   3.567","  28.000","  700","  700"
"13:44:10:886","68386859430516","  15.678","  31.394"," 3100"," 3000"," 3100"," 3100","  12.042"," 168.239","  46.733","  10.520"," 143.760","  39.933"," 78","0"," 71"," 78","   0.829","  12.925","   3.590","  28.000","  700","  700"
"13:44:10:987","68387132206368","  15.779","  26.548"," 3100"," 3000"," 3100"," 3100","  11.274"," 169.378","  47.049","   9.745"," 144.744","  40.207"," 76","0"," 69"," 78","   0.682","  12.994","   3.609","  28.000","  700","  700"
"13:44:11:087","68387402256963","  15.879","  27.245"," 3100"," 3000"," 3100"," 3100","  11.372"," 170.515","  47.365","   9.877"," 145.732","  40.481"," 77","0"," 69"," 78","   0.680","  13.062","   3.628","  28.000","  700","  700"
"13:44:11:188","68387672748528","  15.979","  28.327"," 3100"," 3000"," 3100"," 3100","  11.446"," 171.662","  47.684","   9.922"," 146.726","  40.757"," 77","0"," 70"," 78","   0.755","  13.137","   3.649","  28.000","  550","  550"
"13:44:11:288","68387942988354","  16.080","  30.394"," 3099"," 3000"," 3100"," 3100","  11.970"," 172.860","  48.017","  10.439"," 147.771","  41.048"," 77","0"," 69"," 78","   0.846","  13.222","   3.673","  28.000","  550","  550"
"13:44:11:388","68388213237021","  16.180","  35.066"," 3093"," 2900"," 3100"," 3100","  13.703"," 174.232","  48.398","  11.787"," 148.951","  41.375"," 76","0"," 69"," 78","   1.164","  13.339","   3.705","  28.000","  850","  850"
"13:44:11:488","68388483752493","  16.280","  27.439"," 3100"," 3000"," 3100"," 3100","  11.391"," 175.373","  48.715","   9.894"," 149.942","  41.651"," 77","0"," 70"," 78","   0.711","  13.410","   3.725","  28.000","  850","  850"
"13:44:11:588","68388754107243","  16.380","  28.137"," 3100"," 3000"," 3100"," 3100","  11.502"," 176.525","  49.035","  10.001"," 150.944","  41.929"," 75","0"," 69"," 78","   0.747","  13.485","   3.746","  28.000","  850","  850"
"13:44:11:689","68389026818910","  16.481","  29.542"," 3099"," 2900"," 3100"," 3100","  12.135"," 177.750","  49.375","  10.488"," 152.003","  42.223"," 77","0"," 70"," 78","   0.868","  13.572","   3.770","  28.000","  750","  750"
"13:44:11:789","68389297232841","  16.581","  26.920"," 3100"," 3000"," 3100"," 3100","  11.290"," 178.881","  49.689","   9.789"," 152.983","  42.495"," 74","0"," 70"," 78","   0.721","  13.644","   3.790","  28.000","  750","  750"
"13:44:11:889","68389567761363","  16.681","  30.739"," 3100"," 3000"," 3100"," 3100","  11.715"," 180.055","  50.015","  10.213"," 154.007","  42.780"," 78","0"," 70"," 78","   0.752","  13.720","   3.811","  28.000","  750","  750"
"13:44:11:989","68389837905117","  16.781","  27.707"," 3100"," 3000"," 3100"," 3100","  11.190"," 181.174","  50.326","   9.688"," 154.976","  43.049"," 77","0"," 70"," 78","   0.717","  13.792","   3.831","  28.000","  750","  750"
"13:44:12:090","68390108273538","  16.881","  30.703"," 3100"," 3000"," 3100"," 3100","  12.346"," 182.411","  50.670","  10.774"," 156.055","  43.349"," 75","0"," 69"," 78","   0.853","  13.877","   3.855","  28.000","  600","  600"
"13:44:12:191","68390380941189","  16.982","  26.430"," 3100"," 3000"," 3100"," 3100","  11.267"," 183.549","  50.986","   9.753"," 157.040","  43.622"," 77","0"," 70"," 78","   0.728","  13.951","   3.875","  28.000","  600","  600"
"13:44:12:291","68390651058915","  17.083","  29.244"," 3100"," 3000"," 3100"," 3100","  11.664"," 184.716","  51.310","  10.175"," 158.058","  43.905"," 78","0"," 70"," 78","   0.731","  14.024","   3.895","  28.000","  600","  600"
"13:44:12:391","68390921297481","  17.183","  34.446"," 3092"," 2800"," 3100"," 3100","  13.673"," 186.084","  51.690","  11.766"," 159.235","  44.232"," 76","0"," 70"," 79","   1.140","  14.138","   3.927","  28.000","  850","  850"
"13:44:12:491","68391191826027","  17.283","  29.463"," 3097"," 2900"," 3100"," 3100","  12.011"," 187.288","  52.024","  10.406"," 160.278","  44.522"," 77","0"," 70"," 78","   0.886","  14.226","   3.952","  28.000","  800","  800"
"13:44:12:591","68391462387747","  17.383","  26.627"," 3100"," 3000"," 3100"," 3100","  11.144"," 188.404","  52.335","   9.650"," 161.245","  44.790"," 75","0"," 70"," 78","   0.686","  14.295","   3.971","  28.000","  800","  800"
"13:44:12:692","68391734856861","  17.484","  28.398"," 3100"," 3000"," 3100"," 3100","  11.431"," 189.558","  52.655","   9.931"," 162.247","  45.069"," 75","0"," 70"," 79","   0.694","  14.365","   3.990","  28.000","  800","  800"
"13:44:12:792","68392005774039","  17.584","  27.016"," 3100"," 3000"," 3100"," 3100","  11.436"," 190.705","  52.974","   9.923"," 163.243","  45.345"," 76","0"," 69"," 78","   0.715","  14.437","   4.010","  28.000","  800","  800"
"13:44:12:892","68392275788238","  17.684","  30.472"," 3100"," 3000"," 3100"," 3100","  12.042"," 191.910","  53.308","  10.480"," 164.291","  45.636"," 76","0"," 70"," 78","   0.865","  14.523","   4.034","  28.000","  700","  700"
"13:44:12:993","68392547569329","  17.785","  26.887"," 3100"," 3000"," 3100"," 3100","  11.271"," 193.044","  53.623","   9.779"," 165.275","  45.910"," 76","0"," 69"," 79","   0.679","  14.592","   4.053","  28.000","  700","  700"
"13:44:13:093","68392817681067","  17.885","  27.563"," 3100"," 3000"," 3100"," 3100","  11.244"," 194.169","  53.936","   9.765"," 166.252","  46.181"," 77","0"," 70"," 78","   0.684","  14.660","   4.072","  28.000","  700","  700"
"13:44:13:193","68393088090771","  17.985","  28.939"," 3100"," 2900"," 3100"," 3100","  11.651"," 195.336","  54.260","  10.085"," 167.262","  46.462"," 76","0"," 70"," 78","   0.825","  14.743","   4.095","  28.000","  500","  500"
"13:44:13:293","68393358189504","  18.085","  29.475"," 3100"," 2900"," 3100"," 3100","  11.879"," 196.524","  54.590","  10.356"," 168.298","  46.750"," 78","0"," 70"," 79","   0.818","  14.825","   4.118","  28.000","  500","  500"
"13:44:13:393","68393628315153","  18.185","  34.520"," 3092"," 2900"," 3100"," 3100","  13.561"," 197.881","  54.967","  11.521"," 169.451","  47.070"," 79","0"," 71"," 79","   1.167","  14.941","   4.150","  28.000","  850","  850"
"13:44:13:493","68393898461745","  18.285","  27.426"," 3100"," 3000"," 3100"," 3100","  11.324"," 199.014","  55.282","   9.958"," 170.447","  47.346"," 75","0"," 70"," 79","   0.716","  15.013","   4.170","  28.000","  850","  850"
"13:44:13:594","68394168841467","  18.385","  28.291"," 3100"," 3000"," 3100"," 3100","  11.551"," 200.171","  55.603","  10.021"," 171.451","  47.625"," 78","0"," 70"," 79","   0.734","  15.086","   4.191","  28.000","  850","  850"
"13:44:13:694","68394439417050","  18.486","  30.646"," 3097"," 2900"," 3100"," 3100","  12.202"," 201.393","  55.943","  10.570"," 172.510","  47.919"," 78","0"," 70"," 79","   0.860","  15.173","   4.215","  28.000","  800","  800"
"13:44:13:794","68394709722834","  18.586","  27.968"," 3100"," 3000"," 3100"," 3100","  11.577"," 202.552","  56.265","  10.069"," 173.518","  48.199"," 78","0"," 70"," 79","   0.746","  15.247","   4.235","  28.000","  800","  800"
"13:44:13:895","68394982499577","  18.687","  27.486"," 3100"," 3000"," 3100"," 3100","  11.326"," 203.697","  56.582","   9.829"," 174.511","  48.475"," 78","0"," 71"," 79","   0.709","  15.319","   4.255","  28.000","  800","  800"
"13:44:13:995","68395252624236","  18.787","  28.682"," 3100"," 3000"," 3100"," 3100","  11.389"," 204.836","  56.899","   9.903"," 175.502","  48.750"," 75","0"," 70"," 79","   0.729","  15.392","   4.276","  28.000","  700","  700"
"13:44:14:096","68395525416420","  18.888","  29.652"," 3100"," 3000"," 3100"," 3100","  12.305"," 206.079","  57.244","  10.714"," 176.584","  49.051"," 75","0"," 72"," 79","   0.846","  15.477","   4.299","  28.000","  700","  700"
"13:44:14:197","68395798181049","  18.989","  27.712"," 3100"," 3000"," 3100"," 3100","  11.380"," 207.229","  57.564","   9.881"," 177.582","  49.328"," 78","0"," 70"," 79","   0.732","  15.551","   4.320","  28.000","  700","  700"
