"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"13:34:15:861","66780317814519"," 296.083","  28.318"," 3100"," 3000"," 3100"," 3100","  12.048","3866.597","1074.055","  10.455","3365.453"," 934.848"," 90","0"," 81"," 91","   0.714"," 246.340","  68.428","  28.000","  800","  800"
"13:34:15:961","66780587865393"," 296.183","  28.649"," 3099"," 3000"," 3100"," 3100","  12.211","3867.818","1074.394","  10.538","3366.507"," 935.141"," 90","0"," 82"," 91","   0.804"," 246.421","  68.450","  28.000","  700","  700"
"13:34:16:061","66780859552515"," 296.284","  30.429"," 3100"," 2900"," 3100"," 3100","  12.615","3869.087","1074.746","  11.027","3367.617"," 935.449"," 90","0"," 81"," 91","   0.817"," 246.503","  68.473","  28.000","  700","  700"
"13:34:16:162","66781130650824"," 296.384","  26.622"," 3100"," 3000"," 3100"," 3100","  11.584","3870.250","1075.070","  10.003","3368.621"," 935.728"," 89","0"," 81"," 91","   0.677"," 246.571","  68.492","  28.000","  700","  700"
"13:34:16:263","66781403432586"," 296.485","  28.633"," 3100"," 3000"," 3100"," 3100","  12.052","3871.468","1075.408","  10.462","3369.678"," 936.022"," 87","0"," 81"," 90","   0.716"," 246.643","  68.512","  28.000","  700","  700"
"13:34:16:363","66781673911005"," 296.585","  36.742"," 3093"," 2900"," 3100"," 3100","  14.894","3872.960","1075.822","  12.705","3370.951"," 936.375"," 91","0"," 82"," 91","   1.166"," 246.760","  68.544","  28.000","  850","  850"
"13:34:16:464","66781946693421"," 296.686","  28.634"," 3100"," 3000"," 3100"," 3100","  12.227","3874.195","1076.165","  10.610","3372.023"," 936.673"," 91","0"," 83"," 91","   0.819"," 246.843","  68.567","  28.000","  850","  850"
"13:34:16:565","66782219231088"," 296.787","  26.534"," 3100"," 3000"," 3100"," 3100","  11.718","3875.378","1076.494","  10.152","3373.047"," 936.958"," 89","0"," 81"," 92","   0.683"," 246.912","  68.587","  28.000","  850","  850"
"13:34:16:665","66782490304023"," 296.888","  28.446"," 3100"," 3000"," 3100"," 3100","  11.997","3876.582","1076.828","  10.435","3374.095"," 937.249"," 86","0"," 83"," 91","   0.714"," 246.983","  68.607","  28.000","  850","  850"
"13:34:16:765","66782760630429"," 296.988","  29.409"," 3097"," 2900"," 3100"," 3100","  12.777","3877.862","1077.184","  10.997","3375.196"," 937.554"," 87","0"," 81"," 90","   0.858"," 247.069","  68.630","  28.000","  750","  750"
"13:34:16:867","66783033412578"," 297.089","  28.680"," 3100"," 3000"," 3100"," 3100","  12.034","3879.077","1077.522","  10.483","3376.255"," 937.849"," 87","0"," 81"," 91","   0.793"," 247.149","  68.653","  28.000","  750","  750"
"13:34:16:968","66783306193629"," 297.190","  28.398"," 3100"," 3000"," 3100"," 3100","  11.855","3880.275","1077.854","  10.274","3377.293"," 938.137"," 89","0"," 81"," 90","   0.703"," 247.221","  68.672","  28.000","  750","  750"
"13:34:17:068","66783576676011"," 297.290","  28.181"," 3100"," 3000"," 3100"," 3100","  11.800","3881.457","1078.183","  10.261","3378.321"," 938.422"," 88","0"," 81"," 90","   0.709"," 247.292","  68.692","  28.000","  750","  750"
"13:34:17:168","66783847006134"," 297.390","  31.735"," 3100"," 2900"," 3100"," 3100","  12.671","3882.726","1078.535","  11.005","3379.423"," 938.729"," 88","0"," 82"," 90","   0.862"," 247.378","  68.716","  28.000","  600","  600"
"13:34:17:269","66784119783363"," 297.491","  27.382"," 3100"," 3000"," 3100"," 3097","  11.911","3883.929","1078.869","  10.307","3380.464"," 939.018"," 89","0"," 82"," 91","   0.759"," 247.455","  68.737","  28.000","  600","  600"
"13:34:17:370","66784392568425"," 297.592","  34.699"," 3094"," 2900"," 3100"," 3100","  14.069","3885.351","1079.264","  11.990","3381.675"," 939.354"," 86","0"," 82"," 90","   1.118"," 247.568","  68.769","  28.000","  850","  850"
"13:34:17:470","66784663049925"," 297.692","  28.322"," 3100"," 3000"," 3100"," 3100","  11.925","3886.545","1079.596","  10.343","3382.712"," 939.642"," 90","0"," 81"," 90","   0.737"," 247.641","  68.789","  28.000","  850","  850"
"13:34:17:570","66784933641294"," 297.793","  28.741"," 3097"," 2900"," 3100"," 3100","  12.443","3887.792","1079.942","  10.739","3383.788"," 939.941"," 89","0"," 82"," 91","   0.868"," 247.728","  68.813","  28.000","  800","  800"
"13:34:17:670","66785203864902"," 297.893","  28.215"," 3100"," 3000"," 3100"," 3100","  11.916","3888.985","1080.274","  10.369","3384.826"," 940.229"," 90","0"," 81"," 90","   0.701"," 247.798","  68.833","  28.000","  800","  800"
"13:34:17:771","66785476642686"," 297.994","  27.065"," 3099"," 2900"," 3100"," 3100","  11.724","3890.169","1080.603","  10.141","3385.850"," 940.514"," 89","0"," 82"," 91","   0.681"," 247.867","  68.852","  28.000","  800","  800"
"13:34:17:872","66785746849908"," 298.094","  28.255"," 3100"," 3000"," 3100"," 3100","  11.813","3891.352","1080.931","  10.264","3386.877"," 940.799"," 90","0"," 82"," 91","   0.703"," 247.938","  68.872","  28.000","  800","  800"
"13:34:17:973","66786019623930"," 298.195","  30.447"," 3100"," 3000"," 3100"," 3100","  12.687","3892.633","1081.287","  11.039","3387.993"," 941.109"," 90","0"," 81"," 91","   0.892"," 248.028","  68.897","  28.000","  700","  700"
"13:34:18:073","66786289851843"," 298.295","  27.689"," 3100"," 3000"," 3100"," 3100","  11.759","3893.810","1081.614","  10.235","3389.017"," 941.394"," 87","0"," 81"," 91","   0.684"," 248.096","  68.916","  28.000","  700","  700"
"13:34:18:174","66786562633944"," 298.396","  26.826"," 3100"," 3000"," 3100"," 3100","  11.770","3894.999","1081.944","  10.183","3390.046"," 941.679"," 90","0"," 81"," 90","   0.678"," 248.165","  68.935","  28.000","  700","  700"
"13:34:18:274","66786833200005"," 298.496","  30.651"," 3100"," 3000"," 3100"," 3100","  12.286","3896.231","1082.286","  10.676","3391.115"," 941.977"," 89","0"," 81"," 91","   0.771"," 248.242","  68.956","  28.000","  500","  500"
"13:34:18:374","66787103265729"," 298.596","  35.649"," 3094"," 2900"," 3100"," 3100","  14.628","3897.694","1082.693","  12.437","3392.359"," 942.322"," 90","0"," 82"," 92","   1.253"," 248.367","  68.991","  28.000","  850","  850"
"13:34:18:474","66787373460123"," 298.696","  29.747"," 3100"," 3000"," 3100"," 3100","  12.032","3898.898","1083.027","  10.479","3393.408"," 942.613"," 90","0"," 81"," 90","   0.742"," 248.442","  69.012","  28.000","  850","  850"
"13:34:18:574","66787643644215"," 298.796","  27.038"," 3100"," 3000"," 3100"," 3100","  11.855","3900.084","1083.357","  10.224","3394.431"," 942.898"," 89","0"," 81"," 91","   0.711"," 248.513","  69.031","  28.000","  850","  850"
"13:34:18:674","66787913888082"," 298.896","  28.526"," 3100"," 3000"," 3100"," 3100","  11.898","3901.275","1083.687","  10.356","3395.468"," 943.185"," 89","0"," 81"," 90","   0.721"," 248.585","  69.051","  28.000","  850","  850"
"13:34:18:775","66788186668371"," 298.997","  28.593"," 3100"," 3000"," 3100"," 3100","  12.603","3902.548","1084.041","  10.867","3396.566"," 943.490"," 86","0"," 81"," 90","   0.833"," 248.669","  69.075","  28.000","  800","  800"
"13:34:18:875","66788457057411"," 299.098","  27.771"," 3100"," 3000"," 3100"," 3100","  12.029","3903.753","1084.376","  10.419","3397.609"," 943.780"," 89","0"," 81"," 90","   0.739"," 248.743","  69.095","  28.000","  800","  800"
"13:34:18:975","66788727447612"," 299.198","  26.647"," 3100"," 3000"," 3100"," 3100","  11.711","3904.926","1084.702","  10.114","3398.622"," 944.062"," 88","0"," 81"," 90","   0.700"," 248.813","  69.115","  28.000","  800","  800"
"13:34:19:076","66788999169183"," 299.298","  29.875"," 3098"," 2900"," 3100"," 3100","  12.176","3906.151","1085.042","  10.547","3399.683"," 944.356"," 87","0"," 82"," 90","   0.787"," 248.892","  69.137","  28.000","  700","  700"
"13:34:19:176","66789269573796"," 299.399","  29.297"," 3100"," 3000"," 3100"," 3097","  12.547","3907.408","1085.391","  10.927","3400.778"," 944.660"," 89","0"," 81"," 91","   0.812"," 248.974","  69.159","  28.000","  700","  700"
"13:34:19:276","66789539748909"," 299.499","  28.218"," 3100"," 3000"," 3100"," 3100","  11.867","3908.595","1085.721","  10.283","3401.807"," 944.946"," 87","0"," 81"," 90","   0.726"," 249.046","  69.180","  28.000","  700","  700"
"13:34:19:376","66789810203688"," 299.599","  34.610"," 3096"," 2900"," 3100"," 3100","  14.030","3910.001","1086.111","  11.923","3403.001"," 945.278"," 90","0"," 81"," 91","   1.124"," 249.159","  69.211","  28.000","  850","  850"
"13:34:19:477","66790080257112"," 299.699","  29.359"," 3100"," 3000"," 3100"," 3100","  12.554","3911.256","1086.460","  10.838","3404.085"," 945.579"," 88","0"," 82"," 91","   0.895"," 249.248","  69.236","  28.000","  650","  650"
"13:34:19:577","66790350762495"," 299.799","  27.336"," 3100"," 3000"," 3100"," 3100","  11.846","3912.443","1086.790","  10.265","3405.113"," 945.865"," 90","0"," 81"," 90","   0.741"," 249.323","  69.256","  28.000","  650","  650"
"13:34:19:677","66790621030101"," 299.899","  26.979"," 3100"," 3000"," 3100"," 3100","  11.680","3913.612","1087.114","  10.141","3406.128"," 946.147"," 86","0"," 81"," 90","   0.693"," 249.392","  69.276","  28.000","  650","  650"
"13:34:19:777","66790891176873"," 299.999","  27.425"," 3100"," 2900"," 3100"," 3100","  11.685","3914.781","1087.439","  10.125","3407.141"," 946.428"," 86","0"," 81"," 90","   0.692"," 249.461","  69.295","  28.000","  650","  650"
"13:34:19:878","66791163954186"," 300.100","  29.285"," 3100"," 2900"," 3100"," 3097","  12.285","3916.022","1087.784","  10.621","3408.214"," 946.726"," 89","0"," 82"," 91","   0.833"," 249.545","  69.318","  28.000","  500","  500"
"13:34:19:978","66791434234242"," 300.200","  31.601"," 3100"," 3000"," 3100"," 3100","  12.555","3917.279","1088.133","  10.952","3409.311"," 947.031"," 88","0"," 82"," 91","   0.852"," 249.631","  69.342","  28.000","  500","  500"
"13:34:20:079","66791707017510"," 300.301","  27.380"," 3100"," 3000"," 3100"," 3100","  12.082","3918.500","1088.472","  10.312","3410.353"," 947.320"," 88","0"," 81"," 91","   0.704"," 249.702","  69.362","  28.000","  500","  500"
"13:34:20:180","66791979783732"," 300.402","  28.185"," 3100"," 3000"," 3100"," 3100","  11.898","3919.702","1088.806","  10.242","3411.387"," 947.608"," 88","0"," 81"," 90","   0.715"," 249.774","  69.382","  28.000","  500","  500"
"13:34:20:280","66792249881496"," 300.502","  29.585"," 3099"," 3000"," 3100"," 3100","  12.278","3920.930","1089.147","  10.622","3412.450"," 947.903"," 89","0"," 81"," 90","   0.850"," 249.859","  69.405","  28.000","  500","  500"
"13:34:20:381","66792522650256"," 300.603","  34.099"," 3089"," 2900"," 3100"," 3100","  13.740","3922.318","1089.533","  11.611","3413.623"," 948.229"," 89","0"," 82"," 90","   1.167"," 249.977","  69.438","  28.000","  850","  850"
"13:34:20:482","66792794851296"," 300.704","  26.653"," 3100"," 3000"," 3100"," 3100","  11.678","3923.496","1089.860","  10.103","3414.641"," 948.511"," 91","0"," 82"," 91","   0.699"," 250.047","  69.458","  28.000","  850","  850"
"13:34:20:583","66793067626518"," 300.805","  27.290"," 3100"," 3000"," 3100"," 3100","  11.790","3924.687","1090.191","  10.217","3415.674"," 948.798"," 90","0"," 82"," 91","   0.682"," 250.116","  69.477","  28.000","  850","  850"
"13:34:20:684","66793340415066"," 300.906","  28.216"," 3096"," 2900"," 3100"," 3100","  12.192","3925.919","1090.533","  10.500","3416.734"," 949.093"," 89","0"," 81"," 90","   0.832"," 250.200","  69.500","  28.000","  800","  800"
"13:34:20:784","66793610674422"," 301.006","  28.066"," 3100"," 3000"," 3100"," 3100","  11.890","3927.109","1090.864","  10.339","3417.769"," 949.380"," 86","0"," 81"," 91","   0.729"," 250.273","  69.520","  28.000","  800","  800"
"13:34:20:885","66793883452602"," 301.107","  27.200"," 3100"," 3000"," 3100"," 3100","  11.689","3928.290","1091.192","  10.117","3418.791"," 949.664"," 90","0"," 81"," 90","   0.688"," 250.343","  69.540","  28.000","  800","  800"
"13:34:20:985","66794153993589"," 301.208","  27.847"," 3100"," 3000"," 3100"," 3100","  11.967","3929.489","1091.525","  10.370","3419.831"," 949.953"," 89","0"," 81"," 90","   0.696"," 250.413","  69.559","  28.000","  800","  800"
"13:34:21:085","66794424041883"," 301.308","  29.769"," 3098"," 2900"," 3100"," 3100","  12.508","3930.740","1091.872","  10.881","3420.919"," 950.255"," 90","0"," 81"," 90","   0.859"," 250.498","  69.583","  28.000","  700","  700"
"13:34:21:185","66794694334884"," 301.408","  27.539"," 3100"," 3000"," 3100"," 3100","  11.787","3931.920","1092.200","  10.234","3421.943"," 950.540"," 90","0"," 81"," 91","   0.714"," 250.570","  69.603","  28.000","  700","  700"
"13:34:21:286","66794964732111"," 301.508","  30.227"," 3100"," 3000"," 3100"," 3100","  12.341","3933.156","1092.543","  10.790","3423.024"," 950.840"," 90","0"," 81"," 91","   0.742"," 250.644","  69.623","  28.000","  700","  700"
"13:34:21:386","66795234995151"," 301.608","  34.483"," 3089"," 2800"," 3100"," 3100","  14.173","3934.574","1092.937","  12.038","3424.229"," 951.175"," 87","0"," 84"," 91","   1.149"," 250.759","  69.655","  28.000","  850","  850"
"13:34:21:487","66795507769188"," 301.709","  28.686"," 3099"," 2900"," 3100"," 3100","  12.414","3935.828","1093.286","  10.667","3425.307"," 951.474"," 88","0"," 82"," 91","   0.891"," 250.849","  69.680","  28.000","  750","  750"
"13:34:21:587","66795778488114"," 301.809","  26.892"," 3100"," 3000"," 3100"," 3100","  11.670","3936.998","1093.611","  10.123","3426.322"," 951.756"," 89","0"," 81"," 90","   0.713"," 250.921","  69.700","  28.000","  750","  750"
"13:34:21:687","66796048629063"," 301.909","  28.258"," 3100"," 3000"," 3100"," 3100","  11.976","3938.197","1093.944","  10.389","3427.361"," 952.045"," 89","0"," 82"," 90","   0.717"," 250.992","  69.720","  28.000","  750","  750"
"13:34:21:787","66796319082597"," 302.010","  27.387"," 3100"," 3000"," 3100"," 3100","  11.820","3939.381","1094.272","  10.232","3428.386"," 952.329"," 86","0"," 81"," 90","   0.687"," 251.061","  69.739","  28.000","  750","  750"
"13:34:21:888","66796590857511"," 302.110","  31.851"," 3100"," 3000"," 3100"," 3100","  12.852","3940.674","1094.632","  11.207","3429.514"," 952.643"," 88","0"," 81"," 91","   0.867"," 251.148","  69.763","  28.000","  600","  600"
"13:34:21:988","66796861104975"," 302.210","  29.416"," 3100"," 2900"," 3100"," 3100","  12.069","3941.882","1094.967","  10.484","3430.563"," 952.934"," 91","0"," 81"," 91","   0.778"," 251.226","  69.785","  28.000","  600","  600"
"13:34:22:089","66797133479223"," 302.311","  26.679"," 3100"," 3000"," 3100"," 3100","  11.728","3943.065","1095.296","  10.158","3431.588"," 953.219"," 86","0"," 81"," 91","   0.688"," 251.296","  69.804","  28.000","  600","  600"
"13:34:22:189","66797404905075"," 302.412","  26.361"," 3100"," 3000"," 3100"," 3100","  11.638","3944.235","1095.621","  10.096","3432.603"," 953.501"," 89","0"," 81"," 91","   0.699"," 251.366","  69.824","  28.000","  600","  600"
"13:34:22:290","66797676756282"," 302.512","  33.418"," 3100"," 3000"," 3100"," 3100","  13.045","3945.549","1095.986","  11.433","3433.754"," 953.821"," 90","0"," 81"," 90","   0.934"," 251.460","  69.850","  28.000","  500","  500"
"13:34:22:391","66797949264624"," 302.613","  33.110"," 3097"," 2900"," 3100"," 3100","  13.711","3946.933","1096.370","  11.653","3434.930"," 954.147"," 86","0"," 82"," 90","   1.085"," 251.570","  69.880","  28.000","  850","  850"
"13:34:22:492","66798222037935"," 302.714","  27.430"," 3100"," 3000"," 3100"," 3100","  11.841","3948.129","1096.702","  10.259","3435.967"," 954.435"," 88","0"," 82"," 91","   0.692"," 251.640","  69.900","  28.000","  850","  850"
"13:34:22:592","66798492267216"," 302.814","  28.341"," 3100"," 2900"," 3100"," 3100","  11.879","3949.318","1097.033","  10.298","3436.997"," 954.722"," 88","0"," 82"," 91","   0.722"," 251.712","  69.920","  28.000","  850","  850"
"13:34:22:692","66798762523989"," 302.915","  28.071"," 3097"," 2900"," 3100"," 3100","  12.281","3950.547","1097.374","  10.534","3438.052"," 955.014"," 91","0"," 81"," 91","   0.849"," 251.797","  69.944","  28.000","  800","  800"
"13:34:22:792","66799032966795"," 303.015","  27.852"," 3100"," 3000"," 3100"," 3100","  11.940","3951.743","1097.706","  10.377","3439.091"," 955.303"," 86","0"," 81"," 91","   0.696"," 251.867","  69.963","  28.000","  800","  800"
"13:34:22:892","66799303104630"," 303.115","  26.719"," 3100"," 3000"," 3100"," 3100","  11.639","3952.907","1098.030","  10.057","3440.097"," 955.583"," 90","0"," 81"," 90","   0.680"," 251.935","  69.982","  28.000","  800","  800"
"13:34:22:993","66799575884529"," 303.216","  32.342"," 3100"," 2900"," 3100"," 3100","  12.838","3954.204","1098.390","  11.150","3441.224"," 955.896"," 88","0"," 81"," 91","   0.863"," 252.022","  70.006","  28.000","  550","  550"
"13:34:23:094","66799848667851"," 303.317","  26.459"," 3100"," 3000"," 3100"," 3100","  11.829","3955.399","1098.722","  10.214","3442.256"," 956.182"," 91","0"," 82"," 91","   0.757"," 252.098","  70.027","  28.000","  550","  550"
"13:34:23:195","66800119514505"," 303.417","  27.630"," 3100"," 3000"," 3100"," 3100","  11.668","3956.570","1099.047","  10.156","3443.275"," 956.465"," 88","0"," 81"," 91","   0.687"," 252.167","  70.046","  28.000","  550","  550"
"13:34:23:295","66800389597179"," 303.517","  30.222"," 3098"," 2900"," 3100"," 3100","  12.455","3957.816","1099.393","  10.897","3444.365"," 956.768"," 87","0"," 81"," 91","   0.772"," 252.245","  70.068","  28.000","  550","  550"
"13:34:23:395","66800659754175"," 303.617","  34.530"," 3091"," 2900"," 3100"," 3100","  14.265","3959.243","1099.790","  12.052","3445.571"," 957.103"," 87","0"," 83"," 91","   1.195"," 252.364","  70.101","  28.000","  800","  800"
"13:34:23:495","66800929875003"," 303.717","  26.813"," 3100"," 3000"," 3100"," 3100","  11.929","3960.437","1100.121","  10.322","3446.603"," 957.390"," 89","0"," 81"," 90","   0.746"," 252.439","  70.122","  28.000","  800","  800"
"13:34:23:595","66801200202435"," 303.817","  28.943"," 3100"," 3000"," 3100"," 3100","  11.980","3961.636","1100.454","  10.408","3447.645"," 957.679"," 87","0"," 81"," 90","   0.705"," 252.509","  70.141","  28.000","  800","  800"
"13:34:23:696","66801472988460"," 303.918","  26.650"," 3100"," 2900"," 3100"," 3100","  11.531","3962.801","1100.778","   9.985","3448.654"," 957.959"," 88","0"," 81"," 90","   0.698"," 252.580","  70.161","  28.000","  800","  800"
